Interval,Street,Count,
2,ST JOHNS PL, 3,
2,JANE ST, 77,
2,WHIPPOORWILL RD, 1,
2,Harcourt Ave., 1,
2,31 DR, 3,
2,GOOD HILL RD, 3,
2,BUBBLING BROOK RD, 1,
2,Robin Drive, 1,
2,LODOVICK AVE, 1,
2,E 45 St, 7,
2,CLUBHOUSE RD, 3,
2,W ALLENDALE AVE, 1,
2,N BROADWAY, 6,
2,SUCCABONE RD, 1,
2,120 ST, 3,
2,MOHR AVE, 1,
2,GREENLEA LN, 1,
2,RONALD AVE, 1,
2,ROUTE 106, 2,
2,FT WASHINGTON AVE, 44,
2,N SERVICE ROAD, 1,
2,AUSTIN ST, 6,
2,LIDO BLVD, 3,
2,CREST LN, 1,
2,COLUMBIA AVE, 1,
2,NEW HYDE PARK RD, 7,
2,HAMILTON PL, 1,
2,CONEY ISLAND AVE, 3,
2,HOLLY LN, 2,
2,Dogwood Drive, 1,
2,ROCHAMBEAU AVE, 5,
2,58 PL, 2,
2,Washington Sq N, 1,
2,THEODORE CONRAD DR, 1,
2,MARCY PL, 1,
2,119 ST, 11,
2,GATE HOUSE LN, 2,
2,CANAL RD, 1,
2,Manhattanville Rd, 1,
2,ERIC LN, 1,
2,BRIDGE AVE, 1,
2,ROWE AVE, 1,
2,JELLIFF MILL RD, 1,
2,EVERETT PL, 1,
2,BEEKMAN PL, 20,
2,Hidden Glen Rd, 1,
2,AMBOY AVE, 1,
2,GREENE AVE, 1,
2,QUIMBY AVE, 24,
2,HARRISTOWN RD, 1,
2,PARSONAGE HILL RD, 1,
2,JOHN F KENNEDY PKWY, 2,
2,N WOODLAND ST, 1,
2,NORTHWOOD CT, 1,
2,BEACH 77TH ST, 1,
2,WHEELER RD, 1,
2,7th Street, 1,
2,PRINCETON BLVD, 1,
2,PREMIUM PT, 1,
2,PALISADES AVE, 1,
2,PAYNE CIR, 1,
2,LANGDON ST, 1,
2,E 21 ST, 61,
2,ELMWOOD DR, 1,
2,EVERETT ST, 1,
2,old post road, 1,
2,STANLEY AVE, 1,
2,58 RD, 1,
2,39 AVE, 12,
2,OCEAN BLVD, 12,
2,CASINO ST, 1,
2,BEEKMAN ST, 7,
2,107 ST, 2,
2,HOPE ST, 4,
2,SCARLET DR, 1,
2,BOULEVARD AVE, 1,
2,ALDERSHOT LN, 1,
2,W OAK HILL DR, 1,
2,BORDEN AVE, 13,
2,E 210 ST, 3,
2,WOODS LN, 1,
2,W 81 ST, 100,
2,WINDSOR DR, 1,
2,PENNSYLVANIA AVE, 4,
2,OCEAN TER, 1,
2,VERMONT AVE, 1,
2,HAZEL CT, 1,
2,CRONSTON AVE, 1,
2,E 21 St, 2,
2,ROCKAWAY AVE, 1,
2,US HIGHWAY 1 S, 1,
2,MIDTOWN RD, 1,
2,LAIGHT ST, 29,
2,Bedford Ct, 1,
2,67 AVE, 16,
2,BERKLEY DR, 1,
2,CANAL ST, 56,
2,HART ST, 2,
2,Greene st, 1,
2,WALSH LN, 1,
2,W 180 ST, 3,
2,W 81 St, 1,
2,EVERGREEN CIR, 7,
2,257 ST, 2,
2,FRESH POND AVE, 1,
2,SUMMIT AVE, 8,
2,W 140 ST, 4,
2,BRIGHAM ST, 1,
2,Westchester Avenue, 1,
2,E ROUTE 4 W, 1,
2,E 122 ST, 2,
2,E 18 St, 3,
2,SUNSET AVE, 2,
2,BADEAU AVE, 1,
2,liberty st, 1,
2,GOULDEN AV, 1,
2,CLIFF ST, 5,
2,COLLEGE PL, 1,
2,W 46 St, 5,
2,OLMSTED RD, 2,
2,STAMFORD AVE, 1,
2,167 ST, 1,
2,BALTIC ST, 4,
2,Utopia Pkwy, 1,
2,OAKLEY RD, 1,
2,E 18 ST, 60,
2,KENNETH PL, 1,
2,W 58 ST, 227,
2,GREYSTONE RD, 1,
2,180 ST, 1,
2,213 ST, 3,
2,64 St, 1,
2,76 RD, 1,
2,E HOUSTON ST, 29,
2,E 236 ST, 2,
2,WEST END AVE, 842,
2,THIERIOT AVE, 2,
2,RUCKMAN RD, 1,
2,CRAMER, 1,
2,FOX HILL DR W, 1,
2,W 26TH ST, 3,
2,E 31 ST, 75,
2,LOGAN SQ, 2,
2,E HARTSDALE AVE, 3,
2,Huntington quadrangl, 1,
2,7 Ave, 33,
2,W 127 St, 2,
2,DANIELS ST, 1,
2,40 St, 1,
2,E 109 ST, 7,
2,W 34 St, 8,
2,SILVER RD, 1,
2,CANDY LN, 4,
2,MONROE ST, 8,
2,Richland Ct, 1,
2,River Road, 7,
2,SHINGLE HOUSE RD, 1,
2,FIELD 10, 1,
2,76 ST, 9,
2,NOSTRAND AVE, 6,
2,Gansevoort St, 1,
2,wintergreen drive, 1,
2,E 31 St, 4,
2,SAXON WOODS RD, 2,
2,spring st, 1,
2,W 139 ST, 7,
2,CHESEBROUGH ST, 1,
2,YATES AVE, 1,
2,TOOKER AVE, 1,
2,E 110 ST, 6,
2,LAUREL HILL TERR, 1,
2,TOMS POINT LN, 1,
2,UNITED NATIONS AVE S, 1,
2,James Doolittle Blvd, 1,
2,40 ST, 2,
2,LAURELWOOD  COURT, 1,
2,W 46 ST, 176,
2,CANOE BROOK PKWY, 1,
2,LEHIGH LN, 1,
2,COLFAX RD, 1,
2,Grandview, 1,
2,ROUTE 17N, 1,
2,PEPSI WAY, 2,
2,5TH AVE, 1,
2,22ND ST, 1,
2,GUS SIKO RD, 1,
2,EGYPT LN, 1,
2,143 ST, 2,
2,W 115 ST, 9,
2,JAMES DOOLITTLE BLVD, 5,
2,LONGWOOD XING, 3,
2,AVE OF THE AMERICAS, 28,
2,Dutch St, 1,
2,S ADELAIDE AVE, 1,
2,Riverside Blvd, 2,
2,W 22 ST, 179,
2,FERNWOOD RD, 1,
2,JUDITH CT, 1,
2,BERNICE RD, 1,
2,Atlantic Ave, 1,
2,W 176 ST, 2,
2,REVERE AVE, 1,
2,Madison Street, 1,
2,SCHINDLER LN, 1,
2,S RIVER ST, 1,
2,RYEFIELD RD, 1,
2,W 83 ST, 56,
2,Jericho Turnpike, 1,
2,DICKERSON AVE, 1,
2,E 212 ST, 1,
2,NEWBRIDGE RD, 2,
2,RODWELL AVE, 1,
2,SHERIDAN AVE, 3,
2,SOUTHERN BLVD, 3,
2,40 RD, 3,
2,SUFFEX, 1,
2,PARKING LOT RED 14, 1,
2,CORPORATE DR, 3,
2,87 AVE, 1,
2,JUDITH DR, 1,
2,88 ST, 4,
2,LOW RD, 1,
2,Manhattan Ave, 2,
2,W 127 ST, 6,
2,39 ST, 1,
2,EDWIN LN, 1,
2,MORAN PL, 1,
2,Pauley Drive, 1,
2,CORLEAR AVE, 2,
2,W 34 ST, 176,
2,W 10 St, 5,
2,W 83 St, 5,
2,CAMBRIDGE CT, 1,
2,W 188 ST, 1,
2,TONNELLE AVE, 2,
2,PAUL AVE, 1,
2,27 ST, 4,
2,W 95 ST, 51,
2,HUNGRY HARBOR, 1,
2,ECKFORD ST, 3,
2,ALTESSA BLVD, 3,
2,GREENPOINT AVE, 3,
2,PALISADE AVE, 16,
2,CRESTON AVE, 1,
2,DUTCH BROADWAY, 1,
2,TECHNOLOGY DR, 1,
2,HONEY HOLLOW RD, 1,
2,WILLARD DR, 1,
2,479 Washington blvd, 1,
2,GOLD ST, 78,
2,MONMOUTH RD, 1,
2,GIFFARD WAY, 1,
2,HILLANDALE DR, 1,
2,TWIN LAKES RD, 3,
2,GLEN DR, 1,
2,NY PLAZA, 2,
2,TRYON PL, 4,
2,SPRINGFIELD RD, 1,
2,MORNINGSIDE DR, 17,
2,JOHN ST, 74,
2,BROOKVILLE BLVD, 2,
2,PITT ST, 3,
2,Hamilton Avenue, 1,
2,HEALTH PLZ, 1,
2,W CHESTNUT ST, 1,
2,SACCHERI CT, 1,
2,W 22 St, 5,
2,W 95 St, 2,
2,WOODFIELD RD, 4,
2,COMMONS WAY, 5,
2,HARRISON AVE, 3,
2,MAYFAIR DR, 1,
2,PONY CIR, 1,
2,Sagamore Drive, 1,
2,DRIGGS AVE, 6,
2,SYLVAN TER, 3,
2,Leonard St, 2,
2,Vandalia Ave, 1,
2,COLUMBUS CIRCLE, 39,
2,STRATTON RD, 2,
2,BENJAMIN RD, 1,
2,REGINA RD, 1,
2,MAGEE DR, 1,
2,WILSON ST, 1,
2,PINE AVE, 1,
2,SHERRY AVE, 1,
2,LOCKHERN CT, 1,
2,Greenleaf St., 1,
2,Janine Place, 1,
2,MONROE PL, 4,
2,MAYFAIR RD, 5,
2,WILLOWBROOK MALL, 1,
2,11TH ST, 1,
2,HILL ST, 3,
2,WINDERMERE TER, 1,
2,CENTER ST, 1,
2,W BROOKSIDE DR, 1,
2,132 AVE, 1,
2,BRIGADE CT, 1,
2,CLOCK TOWER LN, 1,
2,DOREMUS AVE, 1,
2,THOMPSON ST, 78,
2,ST PAULS PL, 1,
2,CANTERBURY RD, 2,
2,Manchester Road, 1,
2,PONDFIELD RD W, 1,
2,Ave L, 1,
2,MAPLEWOOD AVE, 1,
2,S 2ND AVE, 3,
2,COBBLESTONE LN, 1,
2,Ave X, 1,
2,BRITTANY CIR, 10,
2,ACKERSON PL, 1,
2,STRONG PL, 1,
2,OAKWOOD RD, 4,
2,EBBITTS ST, 2,
2,White St, 2,
2,COUNTY ROAD 39A, 1,
2,E LINCOLN ST, 1,
2,GREAT NECK RD, 1,
2,GILDERSLEEVE ST, 1,
2,GLENN WAY, 1,
2,Roxbury Rd, 1,
2,CAMERON RD, 4,
2,Wood Lane, 1,
2,HARBOR HILL RD, 2,
2,APPLEGREEN DR, 1,
2,Sylvan Avenue, 3,
2,OVERING ST, 2,
2,LEHIGH CT, 1,
2,DECATUR AVE, 1,
2,WADSWORTH AVE, 6,
2,Parade Hill Rd, 2,
2,BRD ST, 1,
2,MIDDLENECK RD, 1,
2,W 10 ST, 87,
2,PEHLE AVE, 1,
2,Route 17 North, 1,
2,FRANKLIN AVE, 12,
2,ACACIA AVE, 3,
2,VILLA AVE, 1,
2,GLENDALE RD, 1,
2,HORIZON RD, 1,
2,NARROWS AVE, 1,
2,KENSINGTON RD S, 1,
2,LADY GODIVA WAY, 1,
2,SOUTH WILLIAMS ST, 12,
2,FRANKEL BLVD, 1,
2,FURMAN AVE, 2,
2,E JOSEPH ST, 1,
2,SULLIVAN AVE, 2,
2,OLIVER ST, 1,
2,HOMESDALE RD, 3,
2,Broad St, 3,
2,EMMONS AVE, 2,
2,DAWSON ST, 1,
2,ARCHER RD, 1,
2,EAGLE ST, 1,
2,FASHION DRIVE, 1,
2,ARTHUR AVE, 2,
2,FAYETTE AVE, 1,
2,WILLETS POINT BLVD, 5,
2,Hackensack Ave, 1,
2,WASHINTON TERRACE, 1,
2,E 95 St, 4,
2,Wall St, 10,
2,FRONT STREET, 1,
2,WINDING LN, 2,
2,WILMINGTON DR, 2,
2,EDSON AVE, 1,
2,CAMLET COURT, 1,
2,Punch Bowl Drive, 1,
2,CREEK LOCKS RD, 1,
2,HEWES ST, 2,
2,HARTFORD DR, 1,
2,QUEENS WALK, 2,
2,ONEIDA AVE, 1,
2,PRINCE PATH, 2,
2,CREST DR S, 1,
2,Alden Avenue, 1,
2,LAUREL AVE, 3,
2,TUDOR CITY PL, 54,
2,Lexington Ave, 9,
2,FLORIDA ST, 1,
2,Orchard St, 1,
2,Times Sq, 3,
2,E 95 ST, 79,
2,PRESIDENT ST, 10,
2,ONNECK LANE, 1,
2,IRENE ST, 4,
2,BIESELIN RD, 2,
2,JUNCTION BLVD, 1,
2,ALDERBROOK RD, 2,
2,LAVENDERS CT, 1,
2,Marion lane, 1,
2,KENNEDY DR, 1,
2,ADRIAN AVE, 4,
2,AUSTELL PL, 1,
2,N211DK, 1,
2,LEVERICH ST, 1,
2,VAN BLARCOM AVE, 1,
2,PLAZA FOUR A, 1,
2,GREGORY PL, 1,
2,64 RD, 2,
2,SOUTH AVE, 8,
2,SHADY SIDE AVE, 1,
2,52 ST, 4,
2,20 AVE, 3,
2,N 6 St, 1,
2,DREW ST, 1,
2,HILL PARK AVE, 2,
2,TULIP TREE LN, 1,
2,WALLACE ST, 1,
2,36TH ST, 3,
2,OAKLAND AVE, 1,
2,REMSEN ST, 8,
2,Claremont Ave, 1,
2,NORMANDY LN, 2,
2,DITMARS BLVD, 30,
2,CARLTON AVE, 6,
2,PINE DR, 1,
2,PARMELEE AVE, 1,
2,SUNKEN MEADOW RD, 1,
2,W GREENBROOK RD, 1,
2,HEATHER LN, 3,
2,PEACOCK PATH, 1,
2,E 83 ST, 149,
2,MAYHILL ST, 1,
2,192 ST, 4,
2,US HIGHWAY 46W, 1,
2,Belden Hill Road, 1,
2,DOVER ST, 1,
2,ANDERSON HILL RD, 8,
2,SIP AVE, 1,
2,MAXWELL PL, 1,
2,N 6 ST, 6,
2,Frank burr blvd, 1,
2,PERSHING AVE, 1,
2,East Prospect Str, 1,
2,LAKEVIEW AVE, 1,
2,POTTER AVE, 1,
2,Blvd East, 1,
2,PORT TERMINAL BLVD, 85,
2,W 152 ST, 2,
2,SEDGWICK AVE, 2,
2,MONROE AVE, 1,
2,JERICHO TURNPIKE, 1,
2,CAYUGA AVE, 1,
2,BENMORE AVE, 1,
2,LONG AVE, 1,
2,CONSTITUTION AVE, 3,
2,VAN DAM ST, 5,
2,E 83 St, 7,
2,Desbrosses St, 1,
2,E 71 ST, 106,
2,Fulton St, 3,
2,PACKANACK LAKE RD, 1,
2,COX AVE, 3,
2,DUANE ST, 57,
2,chicken valley road, 1,
2,BOULDER TRL, 1,
2,WHITEWOOD RD, 1,
2,CHURCH ST, 80,
2,HOLLOW LN, 1,
2,LLEWELYN RD, 1,
2,STEAMBOAT ROAD, 1,
2,WALT WHITMAN RD, 16,
2,FOREST DR, 3,
2,SYCAMORE LN, 1,
2,CORN RD, 1,
2,51 Ave, 5,
2,AUERBACH LN, 3,
2,PLANTEN AVE, 1,
2,MARA CT, 1,
2,CHURCH RD, 2,
2,58 AVE, 2,
2,HEYWARD ST, 1,
2,ORCHARD LANE, 2,
2,MOUNT PROSPECT AVE, 1,
2,LAGUARDIA PL, 12,
2,THOMSON AVE, 13,
2,IRA RD, 1,
2,E 71 St, 4,
2,ROUTE 18 SOUTH, 1,
2,ELM ST, 1,
2,E 58 St, 7,
2,IPSWICH AVE, 1,
2,GREGORY AVE, 2,
2,PARSIPPANY BLVD, 1,
2,5 ST, 4,
2,FLORENCE DR, 1,
2,157 AVE, 1,
2,WISHING LN, 1,
2,SMULL AVE, 1,
2,WOODHOLLOW RD, 3,
2,STATE RT 35, 1,
2,MERRICK BLVD, 1,
2,CENTER AVE, 2,
2,MAUJER ST, 2,
2,CRANFORD ST, 1,
2,BOND ST, 24,
2,THORNTON PL, 2,
2,E 208 ST, 1,
2,RIVER LN, 1,
2,WAYNE CT, 1,
2,76 DR, 1,
2,TONAWANDA RD, 1,
2,CROSS ISLAND PKWY, 1,
2,5 St, 1,
2,ST MARKS AVE, 7,
2,SUNSET HILL RD, 1,
2,EDGEMONT RD, 4,
2,CONVENT CT, 2,
2,W BAYVIEW AVE, 1,
2,Liberty Avenue, 1,
2,SAW MILL RIVER RD, 3,
2,39 DR, 1,
2,MEAKIN AVE, 1,
2,W 74 St, 1,
2,Route 1 South, 1,
2,HARDING ST, 1,
2,PLEASANT AVE, 13,
2,BLVD E, 1,
2,WHITE PLAINS RD, 16,
2,141 AVE, 2,
2,HUNTON ST, 1,
2,BEACH 139TH ST, 1,
2,MEADOWBROOK DR, 1,
2,ELMWOOD AVE, 5,
2,N COLUMBUS AV, 1,
2,BRUCKNER BLVD, 1,
2,CORNWALL LN, 1,
2,Ralston Ave, 1,
2,AUBREY RD, 1,
2,ROBBINSVILLE EDINBUR, 1,
2,W 100 ST, 12,
2,TARRY A BIT DR, 2,
2,BEAVER DAM RD, 1,
2,FAIRFIELD DR, 1,
2,WOODHILL LN, 1,
2,W 74 ST, 67,
2,LAURELTON PKWY, 4,
2,Temple St, 1,
2,VREELAND RD, 2,
2,SUMMERFIELD ST, 1,
2,E 34 St, 8,
2,VISTA DR, 1,
2,BEACH 119TH ST, 1,
2,STEAMBOAT RD, 8,
2,195 ST, 3,
2,BURR RD, 4,
2,ALEXANDER AVE, 4,
2,HEWLETT ST, 1,
2,PROMENADE DR, 1,
2,60 AVE, 1,
2,NELSON AVE, 2,
2,HUNGRY HARBOR RD, 4,
2,GLENBY LN, 2,
2,RIVER RD, 106,
2,SANDPIPER KY, 1,
2,SYLVAN CT, 1,
2,PETER ST, 1,
2,EXCHANGE PL, 48,
2,CONTINENTAL AVE, 2,
2,KEMEYS AVE, 1,
2,FOUNTAIN AVE, 1,
2,SEWARD AVE, 1,
2,GREENWAY RD, 2,
2,BERGEN ST, 15,
2,STEUBEN ST, 2,
2,S MANURSING ISLAND, 2,
2,210 PL, 3,
2,W. Bay Dr., 1,
2,Varick st, 1,
2,WYKAGYL TER, 1,
2,North Avenue, 1,
2,W 62 St, 1,
2,INDIAN FIELD ROAD, 1,
2,Bayowski Rd, 1,
2,BENNETT AVE, 24,
2,RIDGE BLVD, 11,
2,E 46 ST, 119,
2,CALIFORNIA AVE, 1,
2,E 5 ST, 50,
2,RADISSON PLZ, 1,
2,SUTTON PL S, 115,
2,CLARENDON RD, 1,
2,MAIN BAYVIEW RD, 1,
2,SPAGNOLI RD, 1,
2,FOREST HILL RD, 1,
2,Jericho Quadrangle, 1,
2,W 50 St, 4,
2,HAMPTON AVE, 1,
2,WINANT AVE, 1,
2,RIVER PL, 13,
2,N 9 ST, 1,
2,HORIZON DR, 1,
2,E 58 ST, 117,
2,NORTHGATE CIR, 4,
2,Charles St, 3,
2,SEAVIEW AVE, 4,
2,Richmond st, 1,
2,FAIR ST, 2,
2,TAMARACK RD, 1,
2,CENTER RD, 1,
2,W 62 ST, 54,
2,PARAMUS PARK MALL, 1,
2,MERRICK RD, 7,
2,South Howells point, 1,
2,E 46 St, 4,
2,BEACH 26TH ST, 1,
2,CEDAR AVE, 2,
2,E 5 St, 2,
2,AUDLEY ST, 1,
2,ANDREWS LN, 1,
2,WOOSTER ST, 41,
2,Forte Drive, 1,
2,COURTLANDT AVE, 1,
2,SLEEPY HOLLOW RD, 1,
2,SEABRING ST, 1,
2,E 125 ST, 6,
2,WALDO AVE, 2,
2,KINGSLAND AVE, 1,
2,68TH ST, 1,
2,COMMERCIAL ST, 1,
2,CANTERBURY DR, 1,
2,COUNTY CENTER RD, 1,
2,FOWLER RD, 2,
2,Washington Ave, 1,
2,FLUSHING AVE, 5,
2,PRIMROSE LN, 2,
2,BURKE AVE, 1,
2,209 ST, 3,
2,MILHOUSE LN, 1,
2,DUANE RD, 1,
2,GARDEN STATE PLZ, 4,
2,118 ST, 2,
2,MANHATTANVILLE RD, 4,
2,DEVOE ST, 1,
2,N CENTER DR, 2,
2,17 AVE, 1,
2,W 49 ST, 95,
2,N BEDFORD RD, 1,
2,WORTHEN ST, 2,
2,LINCOLN BLVD, 5,
2,210 ST, 2,
2,PURITAN DR, 1,
2,MCKINLEY AVE, 1,
2,BUCKNELL DR, 2,
2,PENN PLAZA, 19,
2,W 205 ST, 2,
2,FLORENCE AVE, 3,
2,PROSPECT AVE, 22,
2,MEADOWLANDS PLZ, 3,
2,HAMPTON RD, 1,
2,MOUNT PLEASANT AVE, 1,
2,HUNTINGTON AVE, 1,
2,W 148 St, 1,
2,LANDING RD, 1,
2,E 10 ST, 174,
2,68 Ave, 1,
2,SCOTCH PLAINS AVE, 1,
2,ENGERT AVE, 1,
2,CYPRESS POINT DR, 1,
2,39 PL, 1,
2,HADLEY AVE, 1,
2,W 49 St, 5,
2,EARL RD, 1,
2,CROTON PL, 1,
2,FIELEK TER, 1,
2,ARROWWOOD CIR, 1,
2,E 22 ST, 166,
2,S 1 ST, 1,
2,W 50 ST, 174,
2,WILSON AVE, 4,
2,NAVY RD, 2,
2,BAY RIDGE AVE, 3,
2,YORK ST, 11,
2,ROUTE 202, 3,
2,67 ST, 2,
2,ATHENA PL, 1,
2,W 148 ST, 8,
2,GREENWAY NORTH, 2,
2,PLATT ST, 2,
2,MONTREAL AVE, 1,
2,DUNES LN, 1,
2,CASABLANCA CT, 1,
2,WESTERVELT AVE, 4,
2,TIEMANN PL, 1,
2,STULTS RD, 1,
2,SHANNON WAY, 1,
2,W 136 ST, 11,
2,STEPHAN MARC LN, 3,
2,HOFSTRA UNIVERSITY, 4,
2,E 22 St, 10,
2,VANTAGE DR, 1,
2,Sandy Court, 1,
2,ROUTE 206, 1,
2,WEIDNER AVE, 1,
2,CLIFTON AVE, 4,
2,ROUTE 208, 1,
2,131 ST, 2,
2,OAKLEIGH RD, 5,
2,Long Ridge Rd, 1,
2,WAGSTAFF LN, 2,
2,Vliet Dr., 1,
2,W 37 ST, 203,
2,FDR DRIVE, 35,
2,Route 10, 1,
2,OLD NORTH RD, 1,
2,Vauxall road, 1,
2,NEWARK AIRPORT ST, 1,
2,HOWLAND AVE, 1,
2,WALWORTH AVE, 2,
2,West End Ave, 14,
2,E 34 ST, 232,
2,TREMONT AVE, 1,
2,N MAPLE AVE, 3,
2,GLENBY LANE, 1,
2,RIVER ST, 17,
2,HARTFORD RD, 2,
2,80 RD, 15,
2,RT 22 E, 1,
2,E Putnam St, 1,
2,W 37 St, 17,
2,DEERPARK DR, 1,
2,EASTVIEW DR, 1,
2,West Route 59, 1,
2,PAUL PL, 1,
2,GLEN HOOK RD, 1,
2,10 Ave, 11,
2,79 ST, 1,
2,BRIDLE PATH RD, 1,
2,BEAVER ST, 12,
2,COVE NECK RD, 1,
2,PLEASANTVILLE RD, 1,
2,STATION PL, 1,
2,PETER LN, 1,
2,W 80 ST, 59,
2,BEACH 135TH ST, 2,
2,246 ST, 1,
2,GLEN HEAD RD, 1,
2,E 221 ST, 1,
2,E 149 ST, 1,
2,S WALDINGER ST, 1,
2,Park Ave, 28,
2,W 112 St, 1,
2,Pheasant Woods, 1,
2,New Bradford Road, 1,
2,SHORTHILL RD, 2,
2,ADP BLVD, 1,
2,W 124 ST, 4,
2,FRANK AVE, 1,
2,W 13 St, 3,
2,STATION HILL RD, 1,
2,Berdan Avenue, 1,
2,Eric Court, 1,
2,UNION AVE, 7,
2,ROOSEVELT WAY, 4,
2,HIGHLAND AVE, 8,
2,3 AVE, 575,
2,BATHGATE AVE, 5,
2,ALBANY ST, 15,
2,CENTENNIAL AVE, 14,
2,Merlin circle, 1,
2,80 ST, 3,
2,BROOK DR, 1,
2,W 80 St, 1,
2,LANDING LN, 1,
2,CHAMBERS ST, 77,
2,W 92 ST, 40,
2,W 112 ST, 18,
2,Treasure Island Driv, 1,
2,ROUND HILL RD, 1,
2,APPLE HILL DR, 1,
2,BRIARWOOD LN, 2,
2,EAGLE CT, 3,
2,VIRGIL PL, 1,
2,HENNING DR, 1,
2,JUDGE ST, 1,
2,CORNELL PL, 2,
2,STATION RD, 1,
2,W 124 St, 1,
2,W 13 ST, 124,
2,234 ST, 1,
2,2nd St, 1,
2,GLENWOOD RD, 3,
2,DAYTONA ST, 1,
2,Route 22, 1,
2,Union St, 1,
2,WAYNE ST, 3,
2,LONGVIEW AVE, 1,
2,SKYVIEW LN, 1,
2,HUBBARD DR, 1,
2,PALISADES CENTER DR, 2,
2,CAMPUS DR, 1,
2,Park Place, 1,
2,W 25 St, 9,
2,biscayne drive, 1,
2,CANTERBURY BLVD, 1,
2,W 92 St, 1,
2,SPRINGDALE RD, 1,
2,KISWISK ST, 1,
2,spruce run, 1,
2,NEWTOWN AVE, 6,
2,Industrial Ave., 1,
2,E 233 ST, 1,
2,RIDGEVIEW LN, 2,
2,GUION LN, 2,
2,U S 1-9 SOUTH, 1,
2,STATION SQ, 1,
2,BEACH 19TH ST, 1,
2,W 25 ST, 110,
2,HAMPTON PL, 1,
2,MAJESTIC DR, 1,
2,HARVIN PL, 1,
2,EVA DRIVE, 1,
2,KNOB HILL DR, 1,
2,LITTLE FALLS RD, 1,
2,STERLING BLVD, 2,
2,SLOANE BLVD, 1,
2,92 ST, 2,
2,HERON RD, 1,
2,BAILEY AVE, 1,
2,Prince St, 3,
2,Route 46, 1,
2,E 10 St, 18,
2,HILL ROAD, 1,
2,W Houston St, 1,
2,MEMORIAL DR, 1,
2,PINE ST, 59,
2,LECOUNT PL, 1,
2,bell st, 1,
2,SEDGEWICK CT, 3,
2,TRINITY PL, 6,
2,ELTON ST, 1,
2,SOUNDVIEW DR, 1,
2,HAAB AVE, 1,
2,SEE VIEW PL, 2,
2,E 76 St, 6,
2,Balmoral ct, 1,
2,CUSHMAN RD, 3,
2,HERO WAY, 1,
2,SHUNPIKE RD, 3,
2,DE REIMER AVE, 1,
2,110 ST, 2,
2,LEATHERSTOCKING LN, 1,
2,US HIGHWAY 1 AND 9, 5,
2,HAZEN ST, 2,
2,SURREY LN, 1,
2,HARDING DR, 1,
2,BAY ST, 3,
2,BEVERLY RD, 1,
2,WINDING RD W, 1,
2,DAIBES CT, 1,
2,BROWN ST, 1,
2,BENDER WAY, 3,
2,MONTGOMERY PL, 1,
2,CRESTWOOD RD, 1,
2,KERRY CT, 4,
2,WESTVIEW DR, 1,
2,W MOUNT PLEASANT AVE, 1,
2,CORLIES AVE, 1,
2,E 64 St, 4,
2,International Blvd, 1,
2,DAYTON LN, 1,
2,Jericho Tpke, 1,
2,HOLMES CT, 2,
2,WOODLAND RD, 3,
2,QUAKER RD, 1,
2,anderson hill road, 1,
2,E 88 ST, 93,
2,RALPH AVE, 3,
2,CRANBERRY CT, 3,
2,BAY RD, 1,
2,GLENVILLE ST, 1,
2,MINEOLA AVE, 1,
2,Kingsland str, 1,
2,Campus Drive, 2,
2,MONITOR ST, 1,
2,SINNICKSON RD, 1,
2,JUSTIN CT, 2,
2,SUTPHIN BLVD, 7,
2,LAPIS CIR, 1,
2,MOLINE CT, 1,
2,CATHERINE ST, 2,
2,RODMAN OVAL, 1,
2,MONTGOMERY ST, 19,
2,MOFFITT BLVD, 1,
2,MACDOUGAL ST, 19,
2,BROWNS RIVER RD, 1,
2,146 PL, 2,
2,PAULINE DR, 1,
2,55 AVE, 1,
2,PURDY ST, 2,
2,COLONIAL RD, 4,
2,BAY RIDGE PKWY, 6,
2,CORAL DR, 1,
2,DUCK POND RD, 1,
2,WRIGHT RD, 1,
2,FLOWER LN, 1,
2,MONTAUK ST, 1,
2,E 65, 1,
2,SOUTH JACKSON AVE, 1,
2,70 AVE, 2,
2,STEWART AVE, 12,
2,UN PLAZA, 88,
2,RED APPLE CT, 2,
2,E 60, 1,
2,134 ST, 4,
2,E 76 ST, 205,
2,VANAD DR, 1,
2,BANK ST, 53,
2,E 180 ST, 2,
2,TOWER DR, 3,
2,N EUCLID AVE, 1,
2,ORIENTAL BLVD, 1,
2,Centennial Avenue, 1,
2,Bay Point Place, 1,
2,OLD ORANGEBURG RD, 6,
2,BAY DRIVEWAY, 3,
2,South Ave, 1,
2,CENTRAL PARK W, 2,
2,E 52 ST, 178,
2,Clifton place, 1,
2,LINDEN ST, 3,
2,YUMA LN, 1,
2,HANKS AVE, 1,
2,CENTRAL PARK S, 2,
2,SWEET HOLLOW RD, 1,
2,CALHOUN AVE, 1,
2,Sandy Ridge Road, 1,
2,WOODCREST DR, 2,
2,GRANT ST, 2,
2,Plaza Drive, 1,
2,W 79 St, 1,
2,MARLBORO LN, 1,
2,Mathews Ave, 1,
2,MEADOWGRASS LN, 2,
2,CHARLOTTE PL, 1,
2,RATTLESNAKE BRIDGE R, 1,
2,SECOND STREET, 1,
2,E 40 St, 7,
2,EVERGREEN DRIVE, 1,
2,CAUMSETT FARMS lANE, 1,
2,JORALEMON ST, 5,
2,Franklin Street, 1,
2,RT 1 SOUTH, 1,
2,RIFLE CAMP RD, 1,
2,GREENWICH AVE, 29,
2,PARK PL E, 1,
